"統計名：","人口推計 各月1日現在人口 確定値"
"表番号：","003"
"表題：","[確定値] 年齢（５歳階級），男女，月別人口－総人口，日本人人口 ，外国人人口 （各月１日現在）-令和２年国勢調査基準-"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"","","","","","","","","","","","","/男女別 コード","000","001","002"
"表章項目 コード","表章項目","確定値 コード","確定値","全国 コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在）","人口 コード","人口","年齢5歳階級 コード","年齢5歳階級","/男女別","男女計","男","女"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01009","40～44歳","","7,765","3,938","3,827"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01010","45～49歳","","9,115","4,620","4,495"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01011","50～54歳","","9,650","4,868","4,782"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01012","55～59歳","","8,279","4,143","4,136"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01013","60～64歳","","7,507","3,719","3,788"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01014","65～69歳","","7,332","3,569","3,763"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01015","70～74歳","","8,817","4,161","4,656"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01016","75～79歳","","7,474","3,365","4,108"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01017","80～84歳","","5,895","2,458","3,437"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01018","85～89歳","","3,979","1,448","2,531"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01019","90～94歳","","2,045","583","1,463"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01020","95～99歳","","597","120","477"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01021","100歳以上","","87","11","77"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","02000","（再掲）15歳未満","","14,173","7,260","6,913"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01023","（再掲）15～64歳","","73,952","37,518","36,434"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01024","（再掲）65歳以上","","36,227","15,714","20,512"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01026","（再掲）うち75歳以上","","20,078","7,985","12,093"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","001","総人口","01027","（再掲）うち85歳以上","","6,708","2,161","4,547"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01000","総数","","121,193","58,902","62,291"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01001","0～4歳","","4,001","2,049","1,953"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01002","5～9歳","","4,752","2,434","2,318"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01003","10～14歳","","5,173","2,650","2,524"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01004","15～19歳","","5,376","2,757","2,619"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01005","20～24歳","","5,758","2,952","2,806"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01006","25～29歳","","5,945","3,031","2,914"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01007","30～34歳","","5,964","3,043","2,921"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01008","35～39歳","","6,749","3,438","3,311"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01009","40～44歳","","7,519","3,825","3,694"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01010","45～49歳","","8,925","4,537","4,388"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01011","50～54歳","","9,473","4,797","4,676"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01012","55～59歳","","8,136","4,086","4,050"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01013","60～64歳","","7,404","3,677","3,727"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01014","65～69歳","","7,259","3,538","3,721"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01015","70～74歳","","8,764","4,137","4,627"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01016","75～79歳","","7,436","3,349","4,088"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01017","80～84歳","","5,870","2,448","3,422"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01018","85～89歳","","3,965","1,443","2,522"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01019","90～94歳","","2,041","581","1,459"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01020","95～99歳","","596","120","476"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01021","100歳以上","","87","11","77"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","02000","（再掲）15歳未満","","13,926","7,132","6,794"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01023","（再掲）15～64歳","","71,248","36,143","35,106"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01024","（再掲）65歳以上","","36,019","15,627","20,392"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01026","（再掲）うち75歳以上","","19,996","7,952","12,044"
"001","人口【千人】","01","確定値","00000","全国","2023001010","2023年10月","002","日本人人口","01027","（再掲）うち85歳以上","","6,689","2,155","4,534"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01000","総数","","124,342","60,487","63,855"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01001","0～4歳","","4,072","2,085","1,987"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01002","5～9歳","","4,826","2,472","2,354"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01003","10～14歳","","5,243","2,686","2,557"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01004","15～19歳","","5,498","2,821","2,677"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01005","20～24歳","","6,250","3,220","3,030"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01006","25～29歳","","6,497","3,343","3,154"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01007","30～34歳","","6,371","3,269","3,102"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01008","35～39歳","","7,043","3,591","3,452"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01009","40～44歳","","7,751","3,930","3,820"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01010","45～49歳","","9,086","4,605","4,481"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01011","50～54歳","","9,670","4,878","4,793"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01012","55～59歳","","8,300","4,153","4,147"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01013","60～64歳","","7,507","3,719","3,788"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01014","65～69歳","","7,335","3,570","3,765"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01015","70～74歳","","8,760","4,134","4,626"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01016","75～79歳","","7,500","3,379","4,121"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01017","80～84歳","","5,923","2,469","3,454"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01018","85～89歳","","3,971","1,445","2,526"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01019","90～94歳","","2,049","585","1,464"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01020","95～99歳","","602","122","480"
"001","人口【千人】","01","確定値","00000","全国","2023001111","2023年11月","001","総人口","01021","100歳以上","","88","11","77"
